subcommittee	code	docx	xlsx	row	change	rank	taxon	level	error	message	notes	scAbbrev	order
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	128	Create new	species	Betacytorhabdovirus panici	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Betacytorhabdovirus;Betacytorhabdovirus panici'	NA	80
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	129	Create new	species	Betacytorhabdovirus passiflorae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Betacytorhabdovirus;Betacytorhabdovirus passiflorae'	NA	81
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	130	Create new	species	Betacytorhabdovirus pentaphragmae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Betacytorhabdovirus;Betacytorhabdovirus pentaphragmae'	NA	82
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	131	Create new	species	Betacytorhabdovirus phellodendri	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Betacytorhabdovirus;Betacytorhabdovirus phellodendri'	NA	83
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	132	Create new	species	Betacytorhabdovirus populi	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Betacytorhabdovirus;Betacytorhabdovirus populi'	NA	84
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	133	Create new	species	Betacytorhabdovirus puerariae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Betacytorhabdovirus;Betacytorhabdovirus puerariae'	NA	85
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	134	Create new	species	Betacytorhabdovirus schiedeae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Betacytorhabdovirus;Betacytorhabdovirus schiedeae'	NA	86
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	135	Create new	species	Betacytorhabdovirus sesami	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Betacytorhabdovirus;Betacytorhabdovirus sesami'	NA	87
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	136	Create new	species	Betacytorhabdovirus sophorae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Betacytorhabdovirus;Betacytorhabdovirus sophorae'	NA	88
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	137	Create new	species	Betacytorhabdovirus trifolii	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Betacytorhabdovirus;Betacytorhabdovirus trifolii'	NA	89
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	138	Create new	species	Betacytorhabdovirus viciae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Betacytorhabdovirus;Betacytorhabdovirus viciae'	NA	90
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	139	Create new	genus	Gammacytorhabdovirus	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create genus of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Gammacytorhabdovirus'	NA	8
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	140	Move; rename	species	Cytorhabdovirus orchidaceae	SUCCESS	MOVE.OK	Change=MOVE, applied successfully	MOVE species named 'Cytorhabdovirus orchidaceae' to species named 'Gammacytorhabdovirus gymnadeniae' PROPOSED//CUR=[identical]Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Cytorhabdovirus;Cytorhabdovirus orchidaceae	NA	156
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	141	Move; rename	species	Cytorhabdovirus trachyspermi	SUCCESS	MOVE.OK	Change=MOVE, applied successfully	MOVE species named 'Cytorhabdovirus trachyspermi' to species named 'Gammacytorhabdovirus trachyspermi' PROPOSED//CUR=[identical]Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Cytorhabdovirus;Cytorhabdovirus trachyspermi	NA	157
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	142	Create new	species	Gammacytorhabdovirus argyranthemi	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Gammacytorhabdovirus;Gammacytorhabdovirus argyranthemi'	NA	91
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	143	Create new	species	Gammacytorhabdovirus dauci	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Gammacytorhabdovirus;Gammacytorhabdovirus dauci'	NA	92
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	144	Create new	species	Gammacytorhabdovirus apii	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Gammacytorhabdovirus;Gammacytorhabdovirus apii'	NA	93
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	145	Create new	species	Gammacytorhabdovirus coptis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Gammacytorhabdovirus;Gammacytorhabdovirus coptis'	NA	94
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	146	Create new	species	Gammacytorhabdovirus alphacuscutae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Gammacytorhabdovirus;Gammacytorhabdovirus alphacuscutae'	NA	95
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	147	Create new	species	Gammacytorhabdovirus betacuscutae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Gammacytorhabdovirus;Gammacytorhabdovirus betacuscutae'	NA	96
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	148	Create new	species	Gammacytorhabdovirus cypripedii	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Gammacytorhabdovirus;Gammacytorhabdovirus cypripedii'	NA	97
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	149	Create new	species	Gammacytorhabdovirus epipactis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Gammacytorhabdovirus;Gammacytorhabdovirus epipactis'	NA	98
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	150	Create new	species	Gammacytorhabdovirus alphafraxini	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Gammacytorhabdovirus;Gammacytorhabdovirus alphafraxini'	NA	99
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	151	Create new	species	Gammacytorhabdovirus betafraxini	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Gammacytorhabdovirus;Gammacytorhabdovirus betafraxini'	NA	100
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	152	Create new	species	Gammacytorhabdovirus heliospermae	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Gammacytorhabdovirus;Gammacytorhabdovirus heliospermae'	NA	101
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	153	Create new	species	Gammacytorhabdovirus hibisci	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Gammacytorhabdovirus;Gammacytorhabdovirus hibisci'	NA	102
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	154	Create new	species	Gammacytorhabdovirus lonatis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Gammacytorhabdovirus;Gammacytorhabdovirus lonatis'	NA	103
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	155	Create new	species	Gammacytorhabdovirus lupinis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Gammacytorhabdovirus;Gammacytorhabdovirus lupinis'	NA	104
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	156	Create new	species	Gammacytorhabdovirus rhopalocnemis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Gammacytorhabdovirus;Gammacytorhabdovirus rhopalocnemis'	NA	105
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	157	Create new	species	Gammacytorhabdovirus silenis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Betarhabdovirinae;Gammacytorhabdovirus;Gammacytorhabdovirus silenis'	NA	106
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	158	Abolish	species	Cytorhabdovirus brassicae	SUCCESS	ABOLISH.OK	Change=ABOLISH, applied successfully	ABOLISH species named Cytorhabdovirus brassicae	NA	1
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	159	Abolish	species	Cytorhabdovirus festucae	SUCCESS	ABOLISH.OK	Change=ABOLISH, applied successfully	ABOLISH species named Cytorhabdovirus festucae	NA	2
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	160	Abolish	species	Cytorhabdovirus sonchi	SUCCESS	ABOLISH.OK	Change=ABOLISH, applied successfully	ABOLISH species named Cytorhabdovirus sonchi	NA	3
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	161	Abolish	species	Cytorhabdovirus tritici	SUCCESS	ABOLISH.OK	Change=ABOLISH, applied successfully	ABOLISH species named Cytorhabdovirus tritici	NA	4
Plant virus (P) proposals	2024.015P	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.docx	2024.015P.A.v2.Rhabdoviridae_Cytorhabdovirus_splitgen.xlsx	NA		genus	Cytorhabdovirus	ERROR	PROPOSAL.EMPTY_TAXA	Proposal created empty (non-species) taxa	the genus 'Cytorhabdovirus' is empty - it does not contain any lower rank taxons; check if lower rank taxa were moved elsewhere?	NA	157
