subcommittee	code	docx	xlsx	row	change	rank	taxon	level	error	message	notes	scAbbrev	order
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	97	Create new	species	Carjivirus colonirectalis	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;[Crudevirinae//Intestiviridae];[Intestiviridae//Crudevirinae];Carjivirus, otherProposals=NA	NA	64
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	97	Create new	species	Carjivirus colonirectalis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Intestiviridae;Crudevirinae;Carjivirus;Carjivirus colonirectalis'	NA	64
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	98	Create new	species	Cohcovirus endomedialis	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;[Boorivirinae//Suoliviridae];[Suoliviridae//Boorivirinae];Cohcovirus, otherProposals=NA	NA	65
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	98	Create new	species	Cohcovirus endomedialis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae;Boorivirinae;Cohcovirus;Cohcovirus endomedialis'	NA	65
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	99	Create new	species	Cohcovirus anthropoanthropica	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;[Boorivirinae//Suoliviridae];[Suoliviridae//Boorivirinae];Cohcovirus, otherProposals=NA	NA	66
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	99	Create new	species	Cohcovirus anthropoanthropica	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae;Boorivirinae;Cohcovirus;Cohcovirus anthropoanthropica'	NA	66
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	100	Create new	species	Cohcovirus alvomedialis	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;[Boorivirinae//Suoliviridae];[Suoliviridae//Boorivirinae];Cohcovirus, otherProposals=NA	NA	67
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	100	Create new	species	Cohcovirus alvomedialis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae;Boorivirinae;Cohcovirus;Cohcovirus alvomedialis'	NA	67
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	101	Create new	species	Cohcovirus hominis	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;[Boorivirinae//Suoliviridae];[Suoliviridae//Boorivirinae];Cohcovirus, otherProposals=NA	NA	68
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	101	Create new	species	Cohcovirus hominis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae;Boorivirinae;Cohcovirus;Cohcovirus hominis'	NA	68
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	102	Create new	species	Cohcovirus residohominis	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;[Boorivirinae//Suoliviridae];[Suoliviridae//Boorivirinae];Cohcovirus, otherProposals=NA	NA	69
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	102	Create new	species	Cohcovirus residohominis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae;Boorivirinae;Cohcovirus;Cohcovirus residohominis'	NA	69
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	103	Create new	species	Crabavirus typica	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Metacrassvirales;Tripviridae;Crabavirus;Crabavirus typica'	NA	70
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	104	Create new	species	Dilkevirus oralis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Steigviridae;Dilkevirus;Dilkevirus oralis'	NA	71
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	105	Create new	species	Dilupovirus colonicoli	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Intestiviridae;Dilupovirus;Dilupovirus colonicoli'	NA	72
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	106	Create new	species	Diorhovirus coli	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;[Crudevirinae//Intestiviridae];[Intestiviridae//Crudevirinae];Diorhovirus, otherProposals=NA	NA	73
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	106	Create new	species	Diorhovirus coli	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Intestiviridae;Crudevirinae;Diorhovirus;Diorhovirus coli'	NA	73
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	107	Create new	species	Drivevirus stomatis	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;[Crudevirinae//Intestiviridae];[Intestiviridae//Crudevirinae];Drivevirus, otherProposals=NA	NA	74
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	107	Create new	species	Drivevirus stomatis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Intestiviridae;Crudevirinae;Drivevirus;Drivevirus stomatis'	NA	74
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	108	Create new	species	Fahrevirus anthropointestinalis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Paracrassvirales;Tinaiviridae;Fahrevirus;Fahrevirus anthropointestinalis'	NA	75
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	109	Create new	species	Fohxhuevirus mutabilis	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;[Obtuvirinae//Intestiviridae];[Intestiviridae//Obtuvirinae];Fohxhuevirus, otherProposals=NA	NA	76
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	109	Create new	species	Fohxhuevirus mutabilis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Intestiviridae;Obtuvirinae;Fohxhuevirus;Fohxhuevirus mutabilis'	NA	76
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	110	Create new	species	Glikeavirus copralis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae;Glikeavirus;Glikeavirus copralis'	NA	77
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	111	Create new	species	Grauhtavirus rectalis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Darmviridae;Grauhtavirus;Grauhtavirus rectalis'	NA	78
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	112	Create new	species	Grauhtavirus mutabilis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Darmviridae;Grauhtavirus;Grauhtavirus mutabilis'	NA	79
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	113	Create new	species	Horekuvirus stomatis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae;Horekuvirus;Horekuvirus stomatis'	NA	80
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	114	Create new	species	Jahgtovirus autochthomedialis	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;[Churivirinae//Intestiviridae];[Intestiviridae//Churivirinae];Jahgtovirus, otherProposals=NA	NA	81
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	114	Create new	species	Jahgtovirus autochthomedialis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Intestiviridae;Churivirinae;Jahgtovirus;Jahgtovirus autochthomedialis'	NA	81
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	115	Create new	species	Jahgtovirus autochthodiversa	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;[Churivirinae//Intestiviridae];[Intestiviridae//Churivirinae];Jahgtovirus, otherProposals=NA	NA	82
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	115	Create new	species	Jahgtovirus autochthodiversa	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Intestiviridae;Churivirinae;Jahgtovirus;Jahgtovirus autochthodiversa'	NA	82
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	116	Create new	species	Jahgtovirus medialis	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;[Churivirinae//Intestiviridae];[Intestiviridae//Churivirinae];Jahgtovirus, otherProposals=NA	NA	83
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	116	Create new	species	Jahgtovirus medialis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Intestiviridae;Churivirinae;Jahgtovirus;Jahgtovirus medialis'	NA	83
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	117	Create new	species	Jahgtovirus homonidigestiva	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;[Churivirinae//Intestiviridae];[Intestiviridae//Churivirinae];Jahgtovirus, otherProposals=NA	NA	84
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	117	Create new	species	Jahgtovirus homonidigestiva	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Intestiviridae;Churivirinae;Jahgtovirus;Jahgtovirus homonidigestiva'	NA	84
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	118	Create new	species	Junduvirus hostitypica	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;[Coarsevirinae//Crevaviridae];[Crevaviridae//Coarsevirinae];Junduvirus, otherProposals=NA	NA	85
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	118	Create new	species	Junduvirus hostitypica	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Crevaviridae;Coarsevirinae;Junduvirus;Junduvirus hostitypica'	NA	85
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	119	Create new	species	Kehishuvirus intestinalimedialis	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;[Asinivirinae//Steigviridae];[Steigviridae//Asinivirinae];Kehishuvirus, otherProposals=NA	NA	86
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	119	Create new	species	Kehishuvirus intestinalimedialis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Steigviridae;Asinivirinae;Kehishuvirus;Kehishuvirus intestinalimedialis'	NA	86
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	120	Create new	species	Kehishuvirus anthropica	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;[Asinivirinae//Steigviridae];[Steigviridae//Asinivirinae];Kehishuvirus, otherProposals=NA	NA	87
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	120	Create new	species	Kehishuvirus anthropica	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Steigviridae;Asinivirinae;Kehishuvirus;Kehishuvirus anthropica'	NA	87
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	121	Create new	species	Kehishuvirus enterocopralis	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;[Asinivirinae//Steigviridae];[Steigviridae//Asinivirinae];Kehishuvirus, otherProposals=NA	NA	88
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	121	Create new	species	Kehishuvirus enterocopralis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Steigviridae;Asinivirinae;Kehishuvirus;Kehishuvirus enterocopralis'	NA	88
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	122	Create new	species	Kehishuvirus hominis	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;[Asinivirinae//Steigviridae];[Steigviridae//Asinivirinae];Kehishuvirus, otherProposals=NA	NA	89
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	122	Create new	species	Kehishuvirus hominis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Steigviridae;Asinivirinae;Kehishuvirus;Kehishuvirus hominis'	NA	89
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	123	Create new	species	Kehishuvirus phagica	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;[Asinivirinae//Steigviridae];[Steigviridae//Asinivirinae];Kehishuvirus, otherProposals=NA	NA	90
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	123	Create new	species	Kehishuvirus phagica	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Steigviridae;Asinivirinae;Kehishuvirus;Kehishuvirus phagica'	NA	90
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	124	Create new	species	Kehishuvirus intestinalis	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;[Asinivirinae//Steigviridae];[Steigviridae//Asinivirinae];Kehishuvirus, otherProposals=NA	NA	91
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	124	Create new	species	Kehishuvirus intestinalis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Steigviridae;Asinivirinae;Kehishuvirus;Kehishuvirus intestinalis'	NA	91
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	125	Create new	species	Kingevirus oricola	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;[Doltivirinae//Crevaviridae];[Crevaviridae//Doltivirinae];Kingevirus, otherProposals=NA	NA	92
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	125	Create new	species	Kingevirus oricola	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Crevaviridae;Doltivirinae;Kingevirus;Kingevirus oricola'	NA	92
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	126	Create new	species	Kingevirus coli	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;[Doltivirinae//Crevaviridae];[Crevaviridae//Doltivirinae];Kingevirus, otherProposals=NA	NA	93
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	126	Create new	species	Kingevirus coli	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Crevaviridae;Doltivirinae;Kingevirus;Kingevirus coli'	NA	93
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	127	Create new	species	Kumbuvirus medialis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Steigviridae;Kumbuvirus;Kumbuvirus medialis'	NA	94
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	128	Create new	species	Lebriduvirus intestinalis	WARNING	CREATE.PARENT_LINEAGE	Change=NEW, proposed parent taxon exists, but not with expected lineage, using observed lineage	PROPOSED//OBSERVED=Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;[Asinivirinae//Steigviridae];[Steigviridae//Asinivirinae];Lebriduvirus, otherProposals=NA	NA	95
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	128	Create new	species	Lebriduvirus intestinalis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Steigviridae;Asinivirinae;Lebriduvirus;Lebriduvirus intestinalis'	NA	95
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	129	Create new	species	Madkivirus diversa	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Steigviridae;Madkivirus;Madkivirus diversa'	NA	96
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	130	Create new	species	Madkivirus intestinalis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Steigviridae;Madkivirus;Madkivirus intestinalis'	NA	97
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	131	Create new	species	Pelduvirus vaga	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Darmviridae;Pelduvirus;Pelduvirus vaga'	NA	98
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	132	Create new	species	Polaswivirus diversa	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Intestiviridae;Polaswivirus;Polaswivirus diversa'	NA	99
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	133	Create new	species	Polaswivirus buccotypica	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Intestiviridae;Polaswivirus;Polaswivirus buccotypica'	NA	100
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	134	Create new	species	Shedivirus diversa	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Darmviridae;Shedivirus;Shedivirus diversa'	NA	101
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	135	Create new	species	Shedivirus hominis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Darmviridae;Shedivirus;Shedivirus hominis'	NA	102
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	136	Create new	species	Shelovirus rectalis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae;Shelovirus;Shelovirus rectalis'	NA	103
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	137	Create new	species	Smehivirus digestiva	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Darmviridae;Smehivirus;Smehivirus digestiva'	NA	104
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	138	Create new	species	Snuvovirus oralis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae;Snuvovirus;Snuvovirus oralis'	NA	105
Bacterial viruses (B) proposals	2025.013B	MISSING	2025.013B.Uc.v3.Crassvirales_reorganisation.xlsx	139	Create new	species	Sovupevirus hostirectalis	SUCCESS	CREATE.OK	Change=NEW, applied successfully	Create species of 'Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Intestiviridae;Sovupevirus;Sovupevirus hostirectalis'	NA	106
