filename	sort	proposal_abbrev	proposal	spreadsheet	srcRealm	srcSubrealm	srcKingdom	srcSubkingdom	srcPhylum	srcSubphylum	srcClass	srcSubclass	srcOrder	srcSuborder	srcFamily	srcSubfamily	srcGenus	srcSubgenus	srcSpecies	srcexemplarAccessions	realm	subrealm	kingdom	subkingdom	phylum	subphylum	class	subclass	order	suborder	family	subfamily	genus	subgenus	species	exemplarAccessions	exemplarName	Abbrev	exemplarIsolate	isComplete	molecule	hostSource	change	rank
load_next_msl.msl36v1.txt	621	2021.001B	2021.001B.A.v1.abolish_Caudovirales.zip	2021.001B.A.v1.abolish_Caudovirales.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes		Caudovirales		Siphoviridae		Yuavirus				Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Yuavirus										Move	genus
load_next_msl.msl36v1.txt	622	2021.001B	2021.001B.A.v1.abolish_Caudovirales.zip	2021.001B.A.v1.abolish_Caudovirales.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes		Caudovirales		Siphoviridae		Yvonnevirus				Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Yvonnevirus										Move	genus
load_next_msl.msl36v1.txt	623	2021.001B	2021.001B.A.v1.abolish_Caudovirales.zip	2021.001B.A.v1.abolish_Caudovirales.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes		Caudovirales		Siphoviridae		Zetavirus				Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Zetavirus										Move	genus
load_next_msl.msl36v1.txt	624	2021.001B	2021.001B.A.v1.abolish_Caudovirales.zip	2021.001B.A.v1.abolish_Caudovirales.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes		Caudovirales								Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes		Caudovirales														Abolish	order
load_next_msl.msl36v1.txt	625	2021.001B	2021.001B.A.v1.abolish_Caudovirales.zip	2021.001B.A.v1.abolish_Caudovirales.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes		Caudovirales		Myoviridae						Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes		Caudovirales		Myoviridae												Abolish	family
load_next_msl.msl36v1.txt	626	2021.001B	2021.001B.A.v1.abolish_Caudovirales.zip	2021.001B.A.v1.abolish_Caudovirales.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes		Caudovirales		Podoviridae						Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes		Caudovirales		Podoviridae												Abolish	family
load_next_msl.msl36v1.txt	627	2021.001B	2021.001B.A.v1.abolish_Caudovirales.zip	2021.001B.A.v1.abolish_Caudovirales.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes		Caudovirales		Siphoviridae						Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes		Caudovirales		Siphoviridae												Abolish	family
load_next_msl.msl36v1.txt	628	2021.002B	2021.002B.A.v1.Andrewesvirinae.zip	2021.002B.A.v1.Andrewesvirinae.xlsx																	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Andrewesvirinae											Create new	subfamily
load_next_msl.msl36v1.txt	629	2021.002B	2021.002B.A.v1.Andrewesvirinae.zip	2021.002B.A.v1.Andrewesvirinae.xlsx																	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Andrewesvirinae	Denvervirus										Create new	genus
load_next_msl.msl36v1.txt	630	2021.002B	2021.002B.A.v1.Andrewesvirinae.zip	2021.002B.A.v1.Andrewesvirinae.xlsx																	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Andrewesvirinae	Denvervirus		Denvervirus dv9183	MT939241.1	Enterococcus phage 9183			CG	dsDNA	bacteria	Create new	species
load_next_msl.msl36v1.txt	631	2021.002B	2021.002B.A.v1.Andrewesvirinae.zip	2021.002B.A.v1.Andrewesvirinae.xlsx																	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Andrewesvirinae	Vipetofemvirus										Create new	genus
load_next_msl.msl36v1.txt	632	2021.002B	2021.002B.A.v1.Andrewesvirinae.zip	2021.002B.A.v1.Andrewesvirinae.xlsx																	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Andrewesvirinae	Vipetofemvirus		Vipetofemvirus vipetofem	MT119361.1	Enterococus phage vipetofem			CG	dsDNA	bacteria	Create new	species
load_next_msl.msl36v1.txt	633	2021.002B	2021.002B.A.v1.Andrewesvirinae.zip	2021.002B.A.v1.Andrewesvirinae.xlsx																	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Andrewesvirinae	Vipetofemvirus		Vipetofemvirus vv140	CAJCJZ010000002	Enterococcus phage vB_EfaS_140			CG	dsDNA	bacteria	Create new	species
load_next_msl.msl36v1.txt	634	2021.002B	2021.002B.A.v1.Andrewesvirinae.zip	2021.002B.A.v1.Andrewesvirinae.xlsx																	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Andrewesvirinae	Vipetofemvirus		Vipetofemvirus nattely	MT119360.1	Enterococcus phage nattely			CG	dsDNA	bacteria	Create new	species
load_next_msl.msl36v1.txt	635	2021.003B	2021.003B.A.v1.Anthonyvirus.zip	2021.003B.A.v1.Anthonyvirus.xlsx																	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Anthonyvirus									bacteria	Create new	genus
load_next_msl.msl36v1.txt	636	2021.003B	2021.003B.A.v1.Anthonyvirus.zip	2021.003B.A.v1.Anthonyvirus.xlsx																	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Anthonyvirus		Anthonyvirus anthony	MN234188.1	Mycobacterium phage Anthony			CG	dsDNA	bacteria	Create new	species
load_next_msl.msl36v1.txt	637	2021.004B	2021.004B.A.v1.Archimedesvirus.zip	2021.004B.A.v1.Archimedesvirus.xlsx																	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Archimedesvirus									bacteria	Create new	genus
load_next_msl.msl36v1.txt	638	2021.004B	2021.004B.A.v1.Archimedesvirus.zip	2021.004B.A.v1.Archimedesvirus.xlsx																	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes						Archimedesvirus		Archimedesvirus archimedes	MT771339	Gordonia phage Archimedes			CG	dsDNA	bacteria	Create new	species
load_next_msl.msl36v1.txt	639	2021.005B	2021.005B.A.v1.Arquatrovirinae.zip	2021.005B.A.v1.Arquatrovirinae.xlsx																	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Arquatrovirinae	Celiavirus									bacteria	Create new	genus
load_next_msl.msl36v1.txt	640	2021.005B	2021.005B.A.v1.Arquatrovirinae.zip	2021.005B.A.v1.Arquatrovirinae.xlsx																	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Arquatrovirinae	Celiavirus		Celiavirus celia	MN062705.1	Streptomyces phage Celia			CG	dsDNA	bacteria	Create new	species
load_next_msl.msl36v1.txt	641	2021.005B	2021.005B.A.v1.Arquatrovirinae.zip	2021.005B.A.v1.Arquatrovirinae.xlsx																	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Arquatrovirinae	Hautrevirus									bacteria	Create new	genus
load_next_msl.msl36v1.txt	642	2021.005B	2021.005B.A.v1.Arquatrovirinae.zip	2021.005B.A.v1.Arquatrovirinae.xlsx	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Arquatrovirinae			Streptomyces virus phiHau3	JX182369.1	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Arquatrovirinae	Hautrevirus		Hautrevirus hau3	JX182369.1	Streptomyces phage phiHau3			CG	dsDNA	bacteria	Move; rename	species
load_next_msl.msl36v1.txt	643	2021.005B	2021.005B.A.v1.Arquatrovirinae.zip	2021.005B.A.v1.Arquatrovirinae.xlsx																	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Arquatrovirinae	Yosifvirus									bacteria	Create new	genus
load_next_msl.msl36v1.txt	644	2021.005B	2021.005B.A.v1.Arquatrovirinae.zip	2021.005B.A.v1.Arquatrovirinae.xlsx																	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Arquatrovirinae	Yosifvirus		Yosifvirus yosif	MH248947.1	Streptomyces phage Yosif			CG	dsDNA	bacteria	Create new	species
load_next_msl.msl36v1.txt	645	2021.005B	2021.005B.A.v1.Arquatrovirinae.zip	2021.005B.A.v1.Arquatrovirinae.xlsx																	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Arquatrovirinae	Salutenavirus									bacteria	Create new	genus
load_next_msl.msl36v1.txt	646	2021.005B	2021.005B.A.v1.Arquatrovirinae.zip	2021.005B.A.v1.Arquatrovirinae.xlsx																	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Arquatrovirinae	Salutenavirus		Salutenavirus salutena	MT708548.1	Streptomyces phage Salutena			CG	dsDNA	bacteria	Create new	species
load_next_msl.msl36v1.txt	647	2021.005B	2021.005B.A.v1.Arquatrovirinae.zip	2021.005B.A.v1.Arquatrovirinae.xlsx																	Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Arquatrovirinae	Sentinelvirus									bacteria	Create new	genus
